ID,question
494,penser prescription salbutamol terbutaline aérosol médecin généraliste urgence
495,traite aloe vera
496,ème rappel prevenar nécessaire
497,viens apprendre enceinte savez si peux poursuivre rubozinc
498,cycleane fait grossir
499,effizinc enceinte
500,a partir combien temps après arrêt annulant les menstruations reviennent elles
501,bonjour voilà sous pilule optidril depuis quelque mois mois derniers oubli jours jai fais test grossesse tous négatifs voilà soir a ème jours cycles devrais avoir règles dimanche rendu compte échangés hier dernier comprimés jaune comprimés placebo soir donc pris comprimés jaune a risque grossesse
502,a quelque connait dépendance crestor mg anti cholestérol
503,bonjour souhaiterais savoir auprès ceux comme développé accoutumance gouttes nasales effet rebond quelle durée moyenne retrouver nez débouché après arrêt médicament résumer histoire fort commune beaucoup autres accros vasoconstricteurs a environ ans développé première accoutumance gouttes nasales rhinospray après an accoutumance pris rdv chez orl a prescrit nasonex corticoïde nasal cela plutôt bien fonctionné rechuté quelques mois après alors repris ans plus tard rdv chez orl a aussi prescrit nasonex effet escompté rendez accoutumance bien plus longue première fois rapidement abandonné ceux addiction savent quel point pénible vivre nez bouché les maux tête accompagnant mardi mars h décidé mettre fin addiction gouttes nasale évidemment les premières heures très pénibles notamment les maux tête petit petit supportable a heure actuelle e jour arrêt bien narine dégagée toujours autre narine complètement bouchée depuis début failli nombreuses fois rechuter déboucher prends temps autres lorsque respiration devient difficile décongestionnant nasal oral cause ni entretient rhinite médicamenteuse effet assez limité tout ceci revenir question initiale quelle durée moyenne retrouver nez complètement débouché après arrêt médicament dis aussi après toutes années peut être plus possible entièrement dégagé merci avis
504,souffre règles ultra douloureuses recherche traitement phytothérapie homéopathie très efficace contre les règles douloureuses pouvez aider
505,deroxat donne impression effondrer pleurer rien
506,mis eme patch evra mois hier depuis perte marrant foncé voudrai aussi savoir pourrais reduire les effet patch
507,vais changer contraceptif voulu savoir si quelque connais nuvaring quels les probleme rencontrez
508,sous traitement commencé tranquilisants musculaires aucun effet prend maintenant stresam stilnox atarax mari supporte prenne médicaments donc arrêter traitements temps pilule aujourdhui dors mal très peu règles signe simplement retard dû arrêt brutal ad
509,depuis semaine passé effexor cata si reprend mg combien temps faudra retrouver équilibre
510,humex permet mieux dormir
511,fils actuellement traité zeclar mg ml solution buvable ressent fortes douleurs ventre possible associer debridat zeclar
512,medicament peut melanger solupred ibuprofen
513,quelle composition pneumovax
514,bisoprolol grossesse
515,arreté diane a mois maintenant première fois g règles peu retard les mois ci a avis normal pa
516,prends solupred troubles sommeil troubles digestif existe tels effet secondaires solupred
517,mari sous subutex quelque sait si subutex peut avoir effets néfastes les spermatozoides
518,puis prendre prozac matin lieu seul
519,pris récemment citrate bétaïne conseillé facilité digestion sans savoir maux ventre dûs grossesse quelles peuvent être les conséquences
520,stablon entraine chute cheveux
521,quelque peut renseigner méthadone
522,pense avoir cystite conseillez
523,methergin
524,voudrais savoir si peux prendre deroxat htp si cela pourrait etre dangereux prendre meme temps
525,quels thérapeutique peuvent être utilisées luter contre annorexie
526,fais réaction après avoir pris repevax dois faire
527,pharmacienne reçoit prescription demi patch femseptevo microgrammes microgrammes h dispositif transdermique jour souhaite savoir si les patch découpables
528,voulais savoir si faire vaccin gardasil ans aprés avoir rapports indiqué
529,solution homeo retarder regles
530,vais reprendre poids sous jasminelle
531,deroxat anti depresseur
532,cas échec traitement azithromycine doxycycline chlamydia faire
533,autre dosages possibles glucophage
534,combien gouttes célestène donner bébé mois pesant kg
535,prise cerazette mois déréglée normal
536,actuellement traité tercian mg ressent violents maux tête médicament
537,cortisol bas a médicament aider
538,grand pere fait vaccine contre grippe a jours depuis cata tremblements pousses fievre etc les medecins savent a effet secondaire vaccin
539,normal transpiration excessive pilule optimizette
540,patch evra chez patient émétophobie
541,retiré stérilet mirena gygy a dit période ovulation rapport non protégé mari veille retrait depuis pertes marrons semble peut également avoir symptomes après stérilet temps tout remette place non
542,samedi soir oublié prendre è comprimé pris lendemain pense avoir vomi jours avant oubli pilule rapport non protégé risque grossesse dû rapport plaquette finit jours démarrage prochaine puis recommencer avoir rapports non protégés
543,ixprim cortisone dextropropo quels risques
544,quel dosage clomid
545,a vitamines agissent intelligence concentration
546,pseudoéphédrine composante actifed peut causer dysfonctions érectiles
547,prends jasminelle oubliée mois ci première fois aujourdhui rendu compte saignement bien rouge alors eme jour plaquette a quoi cela pourrait etre lié
548,rispéridone peut aider les dépressifs
549,otite aigue enfant plus mois
550,donc sous deroxat vertiges nausée fatigue normal
551,normal inr prescription seule ampoule vitamine k nourrissons
552,passée sous diu cuivre maintenant plaques rouges boutons les deux joues connu ça
553,bonjour a tous voila explique soucis repris ere fois mois depuis années pilule donc er jour debut saignements quelques gouttes pris debut regles plus elles arrivées jours avance plus saignement juste goutte journée cette am donc prise vertige normalement regles tres abondantes cycle regulier comme debut pilule regles naturels donc pourquoi saigne plus pourquoi vertiges pilule prends minidril merci aide car psychose peu
554,prends ad stablon depuis an réveillon approche demande si cela trop grave si boit juste petite coupe champagne
555,enchainer plaquettes triafémi
556,norset
557,sans conséquence avaler tube entier doliprane g
558,prend pilule dois prendre antibio macrolide zithromax monodose lu forum les macrolides pouvaient réduire leffet pilule vrai
559,g dafalgan jour
560,où trouver gel échographique paris
561,pilule leeloo arrête les règles dés er prise
562,connaissez gel massage argel merci
563,a quel moment prendre vitamine suos forme complément
564,migraines chroniques efféralgan
565,peut associer arnigel huile essentielle anti inflammatoire eucal acitr gaulthérie
566,prozac fait maigrir
567,depamide peut être éventuellement prescrit diagnostic paranoïa si oui quel cas figure
568,androcur a réglé les problèmes acnée pilosité manière définitive chez certaines patientes
569,idée pourait détendre lysanxia risque endormir una autre solution
570,optilova
571,après minulet quand reviennent les règles
572,comment passer insuline basale fois jour toujeo
573,sous triafemi pris kg mois dites si pareil
574,seropram donne effet changement humeur
575,dompéridone effet secondaire dangereux
576,sous minidril depuis mois début règles matin ème jour pendant mois puis bout moment devenu matin ème jour aujourdhui dire deuxième jour arrêt pertes marrons comme tâche sang normal dois aller consulter
577,vient détecter spondylarthrite prends donc proxalyoc prends aussi depuis longtemps soprol bêta bloquant peut associer
578,bonjour médecin a prescrit daily gé générique trinordiol depuis commencé douleurs bas ventre elles situées nivea ovaires mal digérer ça lance certaines entre déja ressenti ça cette pilule merci témoignages
579,abilify dosage minimal
580,ofloxacine quel nom marque
581,prends diane core evepar elles pillules contraceptives
582,quels les risques androcur
583,citalopram prise poids
584,normal debut traitement deroxat avoir cette sensation controler esprit
585,abilify traite humeur
586,homme appelle savoir si femme peut bien prendre colpotrophine capsule vaginale temps trophigil capsule vaginale
587,dépendance migralgine
588,bonjour aimerais avoir avis problème prend pilule mercilon depuis huit mois arrêtée pendant mois après jours pause jours compris reprise samedi passé depuis arrive avoir règles normalement a personne a problème connaît quelque chose là dessus merci répondre p précise rapports sexuels pendant cette période arrêt
589,bonjour petit doute concernant fait hier soir explique pris pilule minidril h hier soir fait eme plaquette enchaîne donc souci pris plus comprimé rapport depuis lundi dernier mangé chez beaux parent apparement les noix st jacques fraîche fait h environ vomir vu cela faisait totalement h repris pilule être rebelotte heure plus tard encore pris encore fois h plus tard bien fait demande parce copain utilise plus préso ça prendrai tête devoir remettre donc résumé pris pilule h puis chaque fois vomi donc plus ca va beaucoup mieux continue pilule façon normale comptais faire pause fin cette plaquette finalement pense vais enchaîner plus raison va dire être totalement souci puisse continuer sans préso pense avoir bon raisonnement préfère assurer merci réponses
590,sais si bon forum parler ça aimerais avoir avis question quand début semaine appelé gynéco rdv samedi matin stress explique depuis petit moment espèce petite boule bas ventre ça a commencé faire mal week end fait poser stérilet mois novembre suite grossesse avant être enceinte prenais pilule moment vilaines petite boule donc dit oh bah sûrement parce ça travaille dedans quand téléphoné gynéco rdv parce question suivante possible ça stérilet fasse mal pire cas possible enceinte oui sais peu farfelu comme question stress comme dingue cause cette boule sinon précise aussi quelques soucis ovaires avant avoir bébé kystes présents ils volatilisés pendant grossesse réponse toutes questions samedi matin panique trop besoin réponses rassurer peu attendant ps perte importante poids kgs mois peu aussi avoir quelque chose rapport problème désolée questions bêtes message édité cindelle
